Gene_acc,Gene_id,Signed_Rank,log10_TMT_intensity,FDR,Desc
54,Tb11.v5.0594,0.142525,5.64781411609336,0.9859,"retrotransposon hot spot (RHS) protein, putative"
55,Tb11.v5.0618,-42.650365,4.495173710989416,0.02051,"hypothetical protein, conserved"
56,Tb11.v5.0624,-5.0160849999999995,6.330318380440477,0.3174,"retrotransposon hot spot protein (PHS), putative"
57,Tb11.v5.0627,7.8270539999999995,5.499026893261117,0.22316999999999998,"lipase domain protein, putative"
58,Tb11.v5.0636,5.303248,6.372424067795441,0.30755,"C-terminal motor kinesin, putative"
59,Tb11.v5.0652,0.676882,4.9488348285416315,0.78469,"protein kinase, putative"
60,Tb11.v5.0670,-0.656542,5.189596979269823,0.7871,"retrotransposon hot spot (RHS) protein, putative"
61,Tb11.v5.0692,1.976225,5.722568115354067,0.54564,"Thiopurine S-methyltransferase (TPMT), putative"
62,Tb11.v5.0713,-0.365525,6.7395565228693,0.87671,"Retrotransposon hot spot protein 6 (RHS6), putative"
63,Tb11.v5.0735,-2.974278,4.53686385627471,0.44702,"hypothetical protein, conserved"
64,Tb11.v5.0736,1.578752,5.553601493176801,0.60093,"ABC1 family, putative"
65,Tb11.v5.0745,-2.640454,4.731583930712908,0.47561000000000003,"hypothetical protein, conserved"
66,Tb11.v5.0746,3.056883,5.855738367562408,0.4387,"tatD related deoxyribonuclease, putative"
67,Tb11.v5.0760,17.166742000000003,4.653366902145936,0.09151000000000001,"RNA polymerase III transcription factor (TF)IIIC subunit, putative"
68,Tb11.v5.0765,-0.138452,4.9340846644374245,0.98695,"N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein, putative"
69,Tb11.v5.0807,3.3670050000000002,5.905186361580406,0.41815,"ribonuclease, putative"
70,Tb11.v5.0839,-0.551021,5.0598707608417985,0.81713,"retrotransposon hot spot (RHS) protein, putative"
71,Tb11.v5.0842,-3.849343,5.440220904184166,0.38395,"Vesicle coat protein involved in Golgi to plasma membrane transport, putative"
72,Tb11.v5.0853,0.884685,5.701876112562455,0.72873,"Vacuolar sorting protein 9 (VPS9) domain containing protein, putative"
73,Tb11.v5.0868,-8.543842,4.207510496370137,0.20506999999999997,"mitotubule-associated protein Gb4, putative"
74,Tb11.v5.0885,-0.5046579999999999,4.961329479119825,0.83101,"amino acid transporter, putative"
75,Tb11.v5.0892,-0.9587120000000001,4.78522089174808,0.71022,"hypothetical protein, conserved"
76,Tb11.v5.0905,3.5783989999999997,5.5605211414829885,0.40215,"hypothetical protein, conserved"
77,Tb11.v5.0965,-0.397698,5.632728514984439,0.86618,"ATP-dependent DEAH-box RNA helicase, putative"
78,Tb11.v5.1016,140.047354,5.216506603977148,0.00064,"receptor-type adenylate cyclase GRESAG 4 (pseudogene), putative"
79,Tb11.v5.1020,-4.191569,5.145820818801547,0.36407,"retrotransposon hot spot (RHS) protein, putative"
80,Tb11.v5.1052,6.423954,4.654054228870328,0.26356,"nucleobase/nucleoside transporter 8.1, putative"
81,Tb427.BES129.1,1.31932,6.277389146576357,0.64715,none
82,Tb427.BES134.1,-21.477153,4.962526070168942,0.06665,none
83,Tb427.BES153.2,-165.23538200000002,4.7834054264876675,0.0,none
84,Tb427.BES29.3,-462.078728,5.899722036597119,0.0,none
85,Tb427.BES40.1,-50.76543,5.722008351358884,0.014430000000000002,none
86,Tb427.BES40.2,-559.859003,5.393489213223369,0.0,none
87,Tb427.BES51.3,-218.57305499999998,4.9066000637608305,0.0,none
88,Tb427.BES56.1,6.491454,5.355667942930144,0.26239,none
89,Tb427.BES56.2,-139.747058,4.477509051266817,0.00064,none
90,Tb427.BES98.1,-318.54956,5.188908806542445,0.0,none
91,Tb427.BES98.2,-110.21276499999999,4.265322632873319,0.0013599999999999999,none
92,Tb927.1.1000,0.495287,5.834623496648979,0.83309,developmentally regulated phosphoprotein
93,Tb927.1.1020,1.6941279999999999,5.413983365357471,0.5816,leucine-rich repeat-containing protein
94,Tb927.1.1030,-0.32119200000000003,5.54167283181073,0.89489,Nucleolar protein 49
95,Tb927.1.1050,0.365086,5.348785631537293,0.87697,Metallo-dependent phosphatase-like domain-containing protein
96,Tb927.1.1060,-2.263989,5.78998872905181,0.51225,"Cell cycle checkpoint protein RAD1-like, putative"
97,Tb927.1.1080,-21.429998,4.689882211032396,0.06698,"TFIIH basal transcription factor subunit, putative"
98,Tb927.1.1100,-5.150591,5.637241490304893,0.31121,Basal body protein
99,Tb927.1.1120,0.572064,5.548716091089438,0.80843,"ribosomal RNA-processing protein 8, putative"
100,Tb927.1.1130,-7.735078,5.640390990944586,0.22523,"glycerol-3-phosphate dehydrogenase (FAD-dependent), putative"
101,Tb927.1.1140,16.525219,5.551151012641494,0.09647,"Transmembrane protein 231, putative"
102,Tb927.1.1150,2.2143599999999997,4.7041488002574265,0.51972,zeta tubulin
103,Tb927.1.1160,-32.674626,5.337277518450522,0.03128,kinetoplast ribosomal PPR-repeat containing protein 3
104,Tb927.1.120,-1.024097,6.864220267460829,0.6984,"retrotransposon hot spot protein 4 (RHS4), putative"
105,Tb927.1.1200,-65.90215400000001,5.803784761444342,0.00692,Mitochondrial ribosomal protein S15
106,Tb927.1.1210,-0.262949,5.076975227360735,0.93389,"conserved protein, unknown function"
107,Tb927.1.1220,-2.30954,5.87411114664448,0.50773,RWD domain-containing protein
108,Tb927.1.1240,23.534805,6.394234479280352,0.05635,"cytidine triphosphate synthase, putative"
109,Tb927.1.1270,-3.6150889999999998,6.047998737092271,0.40048,"homocysteine S-methyltransferase, putative"
110,Tb927.1.1310,10.211041999999999,5.356870665646266,0.17172,"transmembrane protein, conserved"
111,Tb927.1.1330,0.9821610000000001,5.9097677763991845,0.70472,Mitochondrial Editosome-like Complex TUTase
112,Tb927.1.1340,0.250533,5.46741125973242,0.9421200000000001,"Quinonprotein alcohol dehydrogenase-like protein, putative"
113,Tb927.1.1370,-1.414095,5.988675763709467,0.62784,"rRNA biogenesis protein, putative"
114,Tb927.1.1380,2.645857,6.040973981431452,0.47501000000000004,"serine/threonine protein phosphatase 2A regulatory subunit, putative"
115,Tb927.1.1390,-8.865153,5.24345972997095,0.19808,"hypothetical protein, conserved"
116,Tb927.1.1400,-22.15325,5.217723398175719,0.0628,"Overproducer of inositol protein 10 homolog, putative"
117,Tb927.1.1420,-3.167982,5.822851032657207,0.43233999999999995,"conserved protein, unknown function"
118,Tb927.1.1470,-0.547077,5.8203952390496365,0.81786,"conserved protein, unknown function"
119,Tb927.1.1530,6.135791,5.408117802808907,0.27487,"STE group serine/threonine-protein kinase, putative"
120,Tb927.1.1540,3.5512650000000003,5.659797394301935,0.40341,"Tubulin/FtsZ family, putative"
121,Tb927.1.1550,5.7529699999999995,5.481663302956823,0.29131,"tubulin-tyrosine ligase, putative"
122,Tb927.1.1560,-0.506667,6.402280301802186,0.83047,"vesicular-fusion protein nsf, putative"
123,Tb927.1.1580,3.392496,5.902184081697069,0.4168,"electron transport protein SCO1/2, putative"
124,Tb927.1.1610,1.093826,5.165487676576981,0.6834600000000001,"hypothetical protein, conserved"
125,Tb927.1.1620,-8.384746,5.958076282457981,0.20918,"ATP-dependent DEAD/H RNA helicase, putative"
126,Tb927.1.1630,0.771824,5.105932352186576,0.7568199999999999,transcription elongation factor 1 homolog
127,Tb927.1.1640,-1.281598,4.99510055182663,0.65268,"hypothetical protein, conserved"
128,Tb927.1.1670,1.5499459999999998,6.516191503958856,0.60426,ARM-like helical domain-containing protein
129,Tb927.1.1680,21.057023,5.469117740962666,0.06911,Transcription elongation factor 1 domain-containing protein
130,Tb927.1.1690,0.432871,5.720417321751628,0.85514,RNA-editing nuclease 1
131,Tb927.1.1700,-10.728377,6.157592747203928,0.16177,"AATF protein, putative"
132,Tb927.1.1710,0.9795889999999999,6.1769589805869085,0.7055899999999999,"transmembrane protein, conserved"
133,Tb927.1.1720,-1.018114,5.7401913067691135,0.6995399999999999,"cyclophilin 15, putative"
134,Tb927.1.1730,3.9339180000000002,5.803177055654626,0.37787,"Polyadenylation mediator complex protein PAMC1, putative"
135,Tb927.1.1750,-0.718861,4.9175758732119625,0.77069,"conserved protein, unknown function"
136,Tb927.1.1770,0.47898500000000005,5.573935133243116,0.8390299999999999,Dithiol glutaredoxin 2
137,Tb927.1.1790,-15.178982000000001,5.249288876947602,0.107,"hypothetical PIN domain-containing protein, conserved"
138,Tb927.1.180,-0.959184,6.7521291499147855,0.71022,"retrotransposon hot spot protein 1 (RHS1), putative"
139,Tb927.1.1840,7.332203999999999,5.371579473876809,0.23656999999999997,"conserved protein, unknown function"
140,Tb927.1.1880,-11.829075999999999,5.141847824857473,0.14498,WD40 repeat-containing protein
141,Tb927.1.1890,-5.906244,5.439788858197747,0.28418000000000004,Replication Factor C Subunit 1-related protein
142,Tb927.1.190,1.07754,6.315936775503905,0.68787,"retrotransposon hot spot protein (RHS, pseudogene), putative"
143,Tb927.1.1910,-0.359249,5.361809022614395,0.87765,MORN repeat-containing protein
144,Tb927.1.1920,-0.755876,5.226256973610648,0.7620100000000001,"conserved protein, unknown function"
145,Tb927.1.1930,-0.7372810000000001,6.331473861730969,0.76568,"phosphatidylinositol 3-kinase, putative"
146,Tb927.1.1960,-1.4011040000000001,6.179319071065717,0.63127,"chaperone protein DnaJ, putative"
147,Tb927.1.1980,-5.687974,4.939533229687372,0.29206,"protein transport protein YIF1, putative"
148,Tb927.1.1990,41.883509000000004,5.226654027556599,0.0209,"Pre-mRNA-splicing factor 38, putative"
149,Tb927.1.2100,1.492277,6.725006999062356,0.6148,Calpain-like protein 1.1
150,Tb927.1.2110,3.448947,5.535095286680471,0.4115,Calpain-like protein 1.2
151,Tb927.1.2120,0.797113,6.292023351257005,0.75142,Calpain-like protein CALP1.3
152,Tb927.1.2190,1.48943,5.6404893873687145,0.6150899999999999,"Raptor N-terminal CASPase like domain containing protein, putative"
153,Tb927.1.220,-0.748771,5.356836293762333,0.76399,"retrotransposon hot spot protein 1 (RHS1), putative"
154,Tb927.1.2210,-0.96004,6.010889077717218,0.71022,"nucleosome assembly protein (NAP), putative"
155,Tb927.1.2230,0.691708,6.065422847465759,0.77867,small myristoylated protein 1-1
156,Tb927.1.2260,0.454412,6.391310979867486,0.8482700000000001,small myristoylated protein 1-2
157,Tb927.1.2320,-12.022565,5.433224023617392,0.14246,Cardiolipin-dependent protein 35kDa
158,Tb927.1.2390,4.870139,7.547500262687969,0.32661999999999997,beta tubulin
159,Tb927.1.240,-2.824242,5.666322316772298,0.45813000000000004,"retrotransposon hot spot protein (RHS, pseudogene), putative"
160,Tb927.1.2400,0.454851,7.476704131765967,0.8482700000000001,alpha tubulin
161,Tb927.1.2550,-1.6248850000000001,6.203525134891948,0.59377,"histone H3, putative"
162,Tb927.1.2570,2.716106,6.4255717142742075,0.46721,coatomer beta subunit
163,Tb927.1.2580,0.920283,5.633473505486063,0.7217100000000001,exosome-associated protein 1
164,Tb927.1.2600,2.3759330000000003,5.703367050564041,0.50113,pumilio/PUF RNA binding protein 9
165,Tb927.1.2670,8.433765,6.197834447248401,0.20775,paralyzed flagella 16
166,Tb927.1.2730,-9.488985000000001,5.764854327861864,0.18573,"conserved protein, unknown function"
167,Tb927.1.2750,1.664095,5.982114677855805,0.58758,"hypothetical protein, conserved"
168,Tb927.1.2770,-1.7929689999999998,5.138198454980942,0.57006,"hypothetical protein, conserved"
169,Tb927.1.2970,0.5982029999999999,5.27731117917403,0.7984899999999999,"hypothetical protein, conserved"
170,Tb927.1.2980,38.097674,5.200910660665566,0.02476,"hypothetical protein, conserved"
171,Tb927.1.2990,-9.46642,6.065687994779864,0.18605,kinetoplast ribosomal PPR-repeat containing protein 2
172,Tb927.1.3000,-2.629665,5.7617978311687,0.47562,"amidohydrolase, putative"
173,Tb927.1.3010,0.469193,5.906779884923215,0.84352,"mRNA processing protein, putative"
174,Tb927.1.3030,-1.105048,5.76014719222209,0.68103,KREL2
175,Tb927.1.3040,-1.223827,4.732921026992397,0.66009,"hypothetical protein, conserved"
176,Tb927.1.3050,0.772573,5.799215068477351,0.75667,"tRNA (Uracil-5-)-methyltransferase, putative"
177,Tb927.1.3070,-0.44763400000000003,5.813739067002989,0.8507100000000001,"hypothetical protein, conserved"
178,Tb927.1.3110,3.081969,6.177833623063015,0.43796,"soluble N-ethylmaleimide sensitive factor (NSF) attachment protein, putative"
179,Tb927.1.3150,-0.419245,5.501140085530744,0.85935,"hypothetical protein, conserved"
180,Tb927.1.3170,0.85803,5.993770750880938,0.7350800000000001,"CHORD, putative"
181,Tb927.1.3180,6.530001,6.262610064620886,0.26092,"40S ribosomal protein S11, putative"
182,Tb927.1.320,0.42981199999999997,4.852784868680548,0.85662,"retrotransposon hot spot protein (RHS, pseudogene), putative"
183,Tb927.1.3200,-3.383661,6.061086643060432,0.41722,"Suppressor of G2 allele of SKP1, putative"
184,Tb927.1.3220,-0.52662,5.525212010631549,0.82439,"TBC1 domain family member 20/GTPase, putative"
185,Tb927.1.3230,-0.658072,5.380797143867144,0.7871,"cell division cycle protein, putative"
186,Tb927.1.3250,-7.449639,5.7201766748378065,0.23337,"Domain of unknown function (DUF4456), putative"
187,Tb927.1.3260,0.35442399999999996,5.9346514373505235,0.87981,"hypothetical protein, conserved"
188,Tb927.1.3270,-0.571627,5.989822101173828,0.80843,"hypothetical protein, conserved"
189,Tb927.1.3280,3.5295099999999997,5.034951550957309,0.40443,"septum formation protein MAF homologue, putative"
190,Tb927.1.3290,-0.43909799999999993,5.5284230201427595,0.85182,"hypothetical protein, conserved"
191,Tb927.1.330,0.6384380000000001,4.536226282300064,0.79066,"retrotransposon hot spot protein (RHS, pseudogene), putative"
192,Tb927.1.3300,-1.688339,5.885337468902582,0.58225,"Myotubularin-related protein, putative"
193,Tb927.1.3310,1.5395530000000002,5.917152994580201,0.6059100000000001,"hypothetical protein, conserved"
194,Tb927.1.3390,-12.112489,5.188146330894504,0.14198,"Eukaryotic protein of unknown function (DUF866), putative"
195,Tb927.1.3400,-1.307659,5.334793413510716,0.6491,"hypothetical protein, conserved"
196,Tb927.1.3410,-0.424333,5.950828600682699,0.85815,"hypothetical protein, conserved"
197,Tb927.1.3450,3.325567,5.923115991722007,0.42046999999999995,"hypothetical protein, conserved"
198,Tb927.1.3560,-35.022061,5.071675852528354,0.029230000000000003,"Centrosomal protein of 164 kDa, putative"
199,Tb927.1.3800,-30.743939,5.612482924109427,0.03638,Present in the outer mitochondrial membrane proteome 18
200,Tb927.1.3820,1.330689,5.148544045772326,0.6445,"ATP synthase subunit, putative"
201,Tb927.1.3830,-1.062531,6.2928406458294495,0.68965,"glucose-6-phosphate isomerase, glycosomal"
202,Tb927.1.3880,-5.413105000000001,5.058442727769709,0.30465,"Fusaric acid resistance protein-like, putative"
203,Tb927.1.3910,0.803925,5.64106341885552,0.74937,Anaphase-promoting complex subunit CDC23
204,Tb927.1.3950,1.1704649999999999,6.41563097299557,0.66851,alanine aminotransferase
205,Tb927.1.4010,-6.709797999999999,5.584081206893358,0.25679,primase 2
206,Tb927.1.4040,0.427068,4.638262565968299,0.8574,"hypothetical protein, conserved"
207,Tb927.1.4050,0.378366,6.175784249132183,0.8744299999999999,"ser/thr protein phosphatase, putative"
208,Tb927.1.410,0.32475,5.511414069475367,0.8923700000000001,"retrotransposon hot spot protein (RHS, pseudogene), putative"
209,Tb927.1.4100,-168.705634,6.391860967473324,0.0,cytochrome oxidase subunit IV
210,Tb927.1.4160,0.37340999999999996,4.859274631145581,0.8754200000000001,"hypothetical protein, conserved"
211,Tb927.1.4180,0.488591,5.873985777807011,0.83575,"leucine-rich repeat protein (LRRP), putative"
212,Tb927.1.420,-0.64186,5.371697594505485,0.7901199999999999,"retrotransposon hot spot protein 5 (RHS5), putative"
213,Tb927.1.4220,-2.367557,5.225009308152226,0.50159,"Ydr279p protein family (RNase H2 complex component), putative"
214,Tb927.1.4230,-3.2387610000000002,5.792841161759017,0.42701000000000006,"hypothetical protein, conserved"
215,Tb927.1.4250,2.155628,5.051920062484362,0.5253,"hypothetical protein, conserved"
216,Tb927.1.4280,-0.52912,5.553278475749782,0.82309,"hypothetical protein, conserved"
217,Tb927.1.4310,0.439587,6.544722714912672,0.85182,Flagellum attachment zone protein 2
218,Tb927.1.4340,-1.070435,5.655670407856789,0.6884,"hypothetical protein, conserved"
219,Tb927.1.4400,2.443787,5.454166221128078,0.49417,"hypothetical protein, conserved"
220,Tb927.1.4410,1.3129680000000001,5.627669961090086,0.6483,SUMO-interacting motif-containing protein
221,Tb927.1.4420,26.956895000000003,6.262432103764311,0.0465,"ABC transporter, putative"
222,Tb927.1.4450,0.976109,5.041344910137541,0.70585,"calcium-activated potassium channel, putative"
223,Tb927.1.4470,17.844438,4.722725213482716,0.08632999999999999,"hypothetical protein, conserved"
224,Tb927.1.4480,-1.70776,5.866596257779941,0.5802,"WD repeat and HMG-box DNA-binding protein, putative"
225,Tb927.1.4490,-8.48145,5.88686338167531,0.20669,"acetyltransferase, putative"
226,Tb927.1.450,-15.880260999999999,5.689902610542432,0.10203,"retrotransposon hot spot protein (RHS, pseudogene), putative"
227,Tb927.1.4500,-0.237236,5.129834847617477,0.94905,"SNARE associated Golgi protein, putative"
228,Tb927.1.4680,-1.273179,5.696354641065905,0.65276,Kinetochore interacting protein 6
229,Tb927.1.4690,5.657367,6.049818639702361,0.29309,Protein arginine N-methyltransferase 1 catalytic subunit
230,Tb927.1.4720,6.005996,5.799489424898759,0.28055,"SET domain containing protein, putative"
231,Tb927.1.4730,0.459329,4.982153143173733,0.84696,"Ribonuclease H2 non-catalytic subunit (Ylr154p-like), putative"
232,Tb927.1.4740,-3.127119,5.608926982504183,0.43513999999999997,"FAM91 N-terminus/FAM91 C-terminus, putative"
233,Tb927.1.4760,-0.34176,5.712538588826109,0.88513,"Vacuolar sorting protein 39 domain 1/Vacuolar sorting protein 39 domain 2, putative"
234,Tb927.1.4780,2.569112,5.314151737613036,0.4823,Alpha/beta hydrolase domain-containing protein
235,Tb927.1.4800,-29.146765000000002,4.493239105819268,0.040389999999999995,"hypothetical protein, conserved"
236,Tb927.1.4830,0.622051,5.810099385660423,0.79384,phospholipase A1
237,Tb927.1.5000,-0.43528500000000003,5.598404173891646,0.8539100000000001,"hypothetical protein, conserved"
238,Tb927.1.5030,-0.47458500000000003,5.824472089647564,0.8412299999999999,"leucine-rich repeat protein (LRRP), putative"
239,Tb927.1.530,-7.320582000000001,4.956832335668946,0.23684000000000002,"hypothetical protein, conserved"
240,Tb927.1.540,3.061517,6.07392353807762,0.43843000000000004,"DNA-directed RNA polymerase III, putative"
241,Tb927.1.560,-14.936544,5.507849127940338,0.10953,"WD domain, G-beta repeat, putative"
242,Tb927.1.570,-0.21076999999999999,4.955761809724137,0.96214,"Histone-lysine N-methyltransferase, H3 lysine-76 specific"
243,Tb927.1.600,127.50493200000001,5.345640303581336,0.0009400000000000001,"phosphate-repressible phosphate permease, putative"
244,Tb927.1.610,-15.981186,4.840589699442921,0.10134,"hypothetical protein, conserved"
245,Tb927.1.630,0.69897,5.214419939295737,0.7772,histone chaperone ASF1A
246,Tb927.1.640,-0.307863,5.724586320139041,0.90295,BRCA2
247,Tb927.1.650,0.374082,4.565559767043713,0.8753299999999999,"conserved protein, unknown function"
248,Tb927.1.670,2.072393,5.951327317127866,0.5349,"conserved protein, unknown function"
249,Tb927.1.690,-5.401372,5.238389888087512,0.30523,"hypothetical protein, conserved"
250,Tb927.1.700,-50.565974,5.388223796046543,0.014740000000000001,phosphoglycerate kinase
251,Tb927.1.710,15.936433,6.834334217692102,0.10162,phosphoglycerate kinase
252,Tb927.1.720,10.262226,6.178214105280843,0.17087,phosphoglycerate kinase
253,Tb927.1.730,-28.508615000000002,5.520644643792246,0.04231,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
254,Tb927.1.740,3.433836,6.139841320021639,0.41258,phosphatidylinositol-4-phosphate 5-kinase related
255,Tb927.1.750,0.29070300000000004,6.028897664144959,0.9161,Metal-binding domain-containing protein
256,Tb927.1.780,-4.590930999999999,5.5937644137354035,0.34066,leucine-rich repeat-containing protein
257,Tb927.1.790,-1.7821810000000002,5.376722913865785,0.5717800000000001,"hypothetical transmembrane protein, conserved"
258,Tb927.1.840,0.590708,5.644794938928195,0.80079,"transmembrane protein, putative"
259,Tb927.1.860,-0.401685,5.764406299787539,0.86382,"transmembrane protein, putative"
260,Tb927.1.870,1.2832940000000002,5.514470715002462,0.65268,deoxyhypusine synthase
261,Tb927.1.880,-0.45935,6.635230334448007,0.84696,"Midasin, putative"
262,Tb927.1.90,0.6374270000000001,5.68585992225555,0.79103,"retrotransposon hot spot protein (RHS, pseudogene), putative"
263,Tb927.1.990,-3.9306620000000003,5.910348481571174,0.37787,Enkuring domain-containig protein
264,Tb927.10.10000,2.286069,5.348164619766874,0.51037,"hypothetical protein, conserved"
265,Tb927.10.10010,0.387793,6.0867405613587495,0.8717,"mRNA turnover protein 4 homolog, putative"
266,Tb927.10.10030,-2.663816,5.611701008696181,0.47289,"hypothetical protein, conserved"
267,Tb927.10.10050,0.7388779999999999,5.417119464631825,0.76535,"hypothetical protein, conserved"
268,Tb927.10.10070,-0.9856290000000001,5.639448636265077,0.70389,"hypothetical protein, conserved"
269,Tb927.10.10080,83.60985699999999,5.383233524279857,0.0027,"hypothetical protein, conserved"
270,Tb927.10.10090,-11.746587,5.815733110300564,0.14604,Component of motile flagella 14
271,Tb927.10.10120,-1.945729,5.670678076444266,0.5502100000000001,"hypothetical protein, conserved"
272,Tb927.10.10130,1.033965,5.909494517661843,0.6965100000000001,RNA editing mediator complex protein 1
273,Tb927.10.10140,2.9253009999999997,6.243199328115247,0.45055,"paraflagellar rod component, putative"
274,Tb927.10.10160,0.9009149999999999,5.837929805948942,0.72567,Kinetoplast polyadenylation factor 4
275,Tb927.10.10170,1.7179080000000002,5.710404260250205,0.5789300000000001,"pre-mRNA splicing factor 46, putative"
276,Tb927.10.10180,-4.003725,4.995814139694846,0.37364,"Miro-like protein, putative"
277,Tb927.10.10200,-1.50124,5.095946548522801,0.61314,"hypothetical protein, conserved"
278,Tb927.10.10230,5.642575,4.707044446851801,0.29331,procyclin-associated gene 5 (PAG5) protein
279,Tb927.10.10280,9.10801,6.572674150739064,0.19408,Microtubule-associated repetitive protein 2
