Gene_acc,Gene_id,Signed_Rank,log10_TMT_intensity,FDR,Desc
20,Tb11.02.5430b,0.34727399999999997,5.150185189601972,0.84734,"hypothetical protein, conserved"
21,Tb11.0320,0.587356,5.486798729097594,0.74573,hypothetical protein
22,Tb11.0400,-319.681236,6.201327740917728,0.0,"P27 protein, putative"
23,Tb11.0870,-2.265945,4.965667741058447,0.42183000000000004,hypothetical protein
24,Tb11.0890,-2.296816,5.936784087057733,0.41838000000000003,"epsin, putative"
25,Tb11.1220,-0.848145,6.301029995663981,0.66156,hypothetical protein
26,Tb11.1390.1-p1,1.596328,6.04024542334341,0.51025,"hypothetical protein, conserved"
27,Tb11.1780.1-p1,0.666511,5.874537478044758,0.71641,"retrotransposon hot spot protein 1 (RHS1, pseudogene), putative"
28,Tb11.1790.1-p1,-13.049567999999999,5.314109598669944,0.09378,"retrotransposon hot spot protein (RHS, pseudogene), putative"
29,Tb11.1810b.1-p1,38.220323,5.285795767960695,0.0171,"retrotransposon hot spot protein (RHS, pseudogene), putative"
30,Tb11.v5.0154,-0.48516000000000004,6.323507856278261,0.78374,"WD domain, G-beta repeat, putative"
31,Tb11.v5.0162,-0.331899,6.04695925629152,0.85488,proteasome beta 6 subunit
32,Tb11.v5.0191,-6.644228,5.242113880094346,0.18809,"ELMO/CED-12 family, putative"
33,Tb11.v5.0194,-10.964979,4.732561815352686,0.11549000000000001,"hypothetical protein, conserved"
34,Tb11.v5.0196,-1.602291,6.522983831829999,0.50968,"Proteasome subunit A N-terminal signature/Proteasome subunit, putative"
35,Tb11.v5.0325,69.97330600000001,5.7335078231078365,0.004370000000000001,"retrotransposon hot spot (RHS) protein, putative"
36,Tb11.v5.0326,0.751624,5.907886781914454,0.6874,"retrotransposon hot spot (RHS) protein, putative"
37,Tb11.v5.0365,-17.893171,4.690218237345011,0.06239,"hypothetical protein, conserved"
38,Tb11.v5.0366,1.444739,6.4769779138880965,0.5352,"hypothetical protein, conserved"
39,Tb11.v5.0412,-1.144156,5.532916094918825,0.59211,"hypothetical protein, conserved"
40,Tb11.v5.0428,18.887179999999997,4.725059350801068,0.05708,"hypothetical protein, conserved"
41,Tb11.v5.0468,-1.9373630000000002,5.058769831342175,0.46074,"alpha tubulin, putative"
42,Tb11.v5.0480,-0.487979,6.060066710870536,0.78262,"DNA-directed RNA polymerase, alpha subunit, putative"
43,Tb11.v5.0482,-2.675234,5.060980983566012,0.38355,"hypothetical protein, conserved"
44,Tb11.v5.0487,1.29295,5.7322095477301325,0.56435,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative"
45,Tb11.v5.0489,19.322489,5.429826539624137,0.05552000000000001,"retrotransposon hot spot (RHS) protein, putative"
46,Tb11.v5.0493,-5.419304,5.128961161320008,0.22974,"kinesin K39, putative"
47,Tb11.v5.0501,-9.018529,6.671829806294785,0.14056,"40S ribosomal protein S3A, putative"
48,Tb11.v5.0507,0.492888,5.393848854165138,0.78013,"hypothetical protein, conserved"
49,Tb11.v5.0517,-6.864719999999999,5.222776280041579,0.18215,"hypothetical protein, conserved"
50,Tb11.v5.0528,-0.404388,5.401272991133811,0.8184600000000001,"hypothetical protein, conserved"
51,Tb11.v5.0537,-0.8413129999999999,6.4762169814267185,0.66337,"polyubiquitin, putative"
52,Tb11.v5.0553,0.8109649999999999,5.264229711257186,0.6716,"ubiquitin hydrolase, putative"
53,Tb11.v5.0567,65.178341,4.784049986119662,0.00541,"retrotransposon hot spot (RHS) protein, putative"
54,Tb11.v5.0594,23.017556,5.64781411609336,0.04303,"retrotransposon hot spot (RHS) protein, putative"
55,Tb11.v5.0618,-20.981657000000002,4.495173710989416,0.0488,"hypothetical protein, conserved"
56,Tb11.v5.0624,3.006807,6.330318380440477,0.35557,"retrotransposon hot spot protein (PHS), putative"
57,Tb11.v5.0627,1.733354,5.499026893261117,0.48955,"lipase domain protein, putative"
58,Tb11.v5.0636,7.3452210000000004,6.372424067795441,0.17187,"C-terminal motor kinesin, putative"
59,Tb11.v5.0652,0.730572,4.9488348285416315,0.6945899999999999,"protein kinase, putative"
60,Tb11.v5.0670,0.9917370000000001,5.189596979269823,0.6256,"retrotransposon hot spot (RHS) protein, putative"
61,Tb11.v5.0692,6.962223,5.722568115354067,0.17974,"Thiopurine S-methyltransferase (TPMT), putative"
62,Tb11.v5.0713,1.1608450000000001,6.7395565228693,0.58938,"Retrotransposon hot spot protein 6 (RHS6), putative"
63,Tb11.v5.0735,-0.4815,4.53686385627471,0.78497,"hypothetical protein, conserved"
64,Tb11.v5.0736,2.188212,5.553601493176801,0.4307,"ABC1 family, putative"
65,Tb11.v5.0745,-1.918453,4.731583930712908,0.46328,"hypothetical protein, conserved"
66,Tb11.v5.0746,0.5684319999999999,5.855738367562408,0.7530600000000001,"tatD related deoxyribonuclease, putative"
67,Tb11.v5.0760,4.194653,4.653366902145936,0.2842,"RNA polymerase III transcription factor (TF)IIIC subunit, putative"
68,Tb11.v5.0765,2.309054,4.9340846644374245,0.41799,"N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein, putative"
69,Tb11.v5.0807,1.057921,5.905186361580406,0.6097899999999999,"ribonuclease, putative"
70,Tb11.v5.0839,-374.179106,5.0598707608417985,0.0,"retrotransposon hot spot (RHS) protein, putative"
71,Tb11.v5.0842,-0.380477,5.440220904184166,0.82936,"Vesicle coat protein involved in Golgi to plasma membrane transport, putative"
72,Tb11.v5.0853,1.149232,5.701876112562455,0.5919300000000001,"Vacuolar sorting protein 9 (VPS9) domain containing protein, putative"
73,Tb11.v5.0868,-6.183580999999999,4.207510496370137,0.20256,"mitotubule-associated protein Gb4, putative"
74,Tb11.v5.0885,0.999704,4.961329479119825,0.62387,"amino acid transporter, putative"
75,Tb11.v5.0892,-3.7250989999999997,4.78522089174808,0.30529,"hypothetical protein, conserved"
76,Tb11.v5.0905,1.455799,5.5605211414829885,0.53322,"hypothetical protein, conserved"
77,Tb11.v5.0965,-0.319651,5.632728514984439,0.8654299999999999,"ATP-dependent DEAH-box RNA helicase, putative"
78,Tb11.v5.1016,370.485447,5.216506603977148,0.0,"receptor-type adenylate cyclase GRESAG 4 (pseudogene), putative"
79,Tb11.v5.1020,12.143164,5.145820818801547,0.10215,"retrotransposon hot spot (RHS) protein, putative"
80,Tb11.v5.1052,-158.266703,4.654054228870328,0.00033,"nucleobase/nucleoside transporter 8.1, putative"
81,Tb427.BES129.1,-28.453386,6.277389146576357,0.030180000000000002,none
82,Tb427.BES134.1,-6.989038000000001,4.962526070168942,0.17897000000000002,none
83,Tb427.BES153.2,-30.81039,4.7834054264876675,0.0262,none
84,Tb427.BES29.3,-1.993587,5.899722036597119,0.45243,none
85,Tb427.BES40.1,-151.897424,5.722008351358884,0.0004,none
86,Tb427.BES40.2,-3.093091,5.393489213223369,0.34852,none
87,Tb427.BES51.3,257.564816,4.9066000637608305,0.0,none
88,Tb427.BES56.1,71.48889,5.355667942930144,0.00426,none
89,Tb427.BES56.2,-61.799572999999995,4.477509051266817,0.00624,none
90,Tb427.BES98.1,-31.063049,5.188908806542445,0.025730000000000003,none
91,Tb427.BES98.2,-51.020241,4.265322632873319,0.00944,none
92,Tb927.1.1000,-1.062865,5.834623496648979,0.60883,developmentally regulated phosphoprotein
93,Tb927.1.1020,2.196775,5.413983365357471,0.42968999999999996,leucine-rich repeat-containing protein
94,Tb927.1.1030,4.1287400000000005,5.54167283181073,0.28674,Nucleolar protein 49
95,Tb927.1.1050,1.6931509999999999,5.348785631537293,0.49581000000000003,Metallo-dependent phosphatase-like domain-containing protein
96,Tb927.1.1060,-1.980168,5.78998872905181,0.45453999999999994,"Cell cycle checkpoint protein RAD1-like, putative"
97,Tb927.1.1080,-0.426404,4.689882211032396,0.8096800000000001,"TFIIH basal transcription factor subunit, putative"
98,Tb927.1.1100,-7.705536,5.637241490304893,0.16355999999999998,Basal body protein
99,Tb927.1.1120,-0.739734,5.548716091089438,0.6917800000000001,"ribosomal RNA-processing protein 8, putative"
100,Tb927.1.1130,-4.999464,5.640390990944586,0.24461,"glycerol-3-phosphate dehydrogenase (FAD-dependent), putative"
101,Tb927.1.1140,26.394954,5.551151012641494,0.03362,"Transmembrane protein 231, putative"
102,Tb927.1.1150,2.562786,4.7041488002574265,0.39361,zeta tubulin
103,Tb927.1.1160,-21.329248,5.337277518450522,0.04759,kinetoplast ribosomal PPR-repeat containing protein 3
104,Tb927.1.120,8.229395,6.864220267460829,0.15441,"retrotransposon hot spot protein 4 (RHS4), putative"
105,Tb927.1.1200,-39.674721000000005,5.803784761444342,0.01624,Mitochondrial ribosomal protein S15
106,Tb927.1.1210,1.1160809999999999,5.076975227360735,0.59815,"conserved protein, unknown function"
107,Tb927.1.1220,-1.821604,5.87411114664448,0.47531,RWD domain-containing protein
108,Tb927.1.1240,21.851569,6.394234479280352,0.046239999999999996,"cytidine triphosphate synthase, putative"
109,Tb927.1.1270,-17.268398,6.047998737092271,0.06532,"homocysteine S-methyltransferase, putative"
110,Tb927.1.1310,11.216578,5.356870665646266,0.1124,"transmembrane protein, conserved"
111,Tb927.1.1330,0.400354,5.9097677763991845,0.8199200000000001,Mitochondrial Editosome-like Complex TUTase
112,Tb927.1.1340,-9.470138,5.46741125973242,0.13323,"Quinonprotein alcohol dehydrogenase-like protein, putative"
113,Tb927.1.1370,-99.71006899999999,5.988675763709467,0.00206,"rRNA biogenesis protein, putative"
114,Tb927.1.1380,1.247706,6.040973981431452,0.5716399999999999,"serine/threonine protein phosphatase 2A regulatory subunit, putative"
115,Tb927.1.1390,-4.24254,5.24345972997095,0.28202,"hypothetical protein, conserved"
116,Tb927.1.1400,-17.811207999999997,5.217723398175719,0.06253,"Overproducer of inositol protein 10 homolog, putative"
117,Tb927.1.1420,-2.351469,5.822851032657207,0.41431,"conserved protein, unknown function"
118,Tb927.1.1470,1.200852,5.8203952390496365,0.5801,"conserved protein, unknown function"
119,Tb927.1.1530,21.248541,5.408117802808907,0.04775,"STE group serine/threonine-protein kinase, putative"
120,Tb927.1.1540,7.513825,5.659797394301935,0.16812,"Tubulin/FtsZ family, putative"
121,Tb927.1.1550,2.859755,5.481663302956823,0.36669,"tubulin-tyrosine ligase, putative"
122,Tb927.1.1560,0.65063,6.402280301802186,0.72096,"vesicular-fusion protein nsf, putative"
123,Tb927.1.1580,3.879839,5.902184081697069,0.2991,"electron transport protein SCO1/2, putative"
124,Tb927.1.1610,16.031164,5.165487676576981,0.07127,"hypothetical protein, conserved"
125,Tb927.1.1620,-1.711237,5.958076282457981,0.49303,"ATP-dependent DEAD/H RNA helicase, putative"
126,Tb927.1.1630,4.070268,5.105932352186576,0.28931,transcription elongation factor 1 homolog
127,Tb927.1.1640,0.342138,4.99510055182663,0.8503,"hypothetical protein, conserved"
128,Tb927.1.1670,1.7865490000000002,6.516191503958856,0.48025,ARM-like helical domain-containing protein
129,Tb927.1.1680,12.035581,5.469117740962666,0.10307999999999999,Transcription elongation factor 1 domain-containing protein
130,Tb927.1.1690,-0.771622,5.720417321751628,0.68213,RNA-editing nuclease 1
131,Tb927.1.1700,-2.409322,6.157592747203928,0.40721999999999997,"AATF protein, putative"
132,Tb927.1.1710,3.549814,6.1769589805869085,0.31514000000000003,"transmembrane protein, conserved"
133,Tb927.1.1720,-4.768331,5.7401913067691135,0.25494,"cyclophilin 15, putative"
134,Tb927.1.1730,0.473685,5.803177055654626,0.78797,"Polyadenylation mediator complex protein PAMC1, putative"
135,Tb927.1.1750,0.718548,4.9175758732119625,0.69777,"conserved protein, unknown function"
136,Tb927.1.1770,-1.556591,5.573935133243116,0.51536,Dithiol glutaredoxin 2
137,Tb927.1.1790,0.41002200000000005,5.249288876947602,0.8165899999999999,"hypothetical PIN domain-containing protein, conserved"
138,Tb927.1.180,5.790067,6.7521291499147855,0.21641999999999997,"retrotransposon hot spot protein 1 (RHS1), putative"
139,Tb927.1.1840,2.136695,5.371579473876809,0.43601999999999996,"conserved protein, unknown function"
140,Tb927.1.1880,-9.649969,5.141847824857473,0.13057,WD40 repeat-containing protein
141,Tb927.1.1890,0.523273,5.439788858197747,0.76776,Replication Factor C Subunit 1-related protein
142,Tb927.1.190,14.226132999999999,6.315936775503905,0.08421000000000001,"retrotransposon hot spot protein (RHS, pseudogene), putative"
143,Tb927.1.1910,2.0600419999999997,5.361809022614395,0.44522,MORN repeat-containing protein
144,Tb927.1.1920,-5.509594,5.226256973610648,0.2254,"conserved protein, unknown function"
145,Tb927.1.1930,-0.858432,6.331473861730969,0.65927,"phosphatidylinositol 3-kinase, putative"
146,Tb927.1.1960,-1.089066,6.179319071065717,0.60254,"chaperone protein DnaJ, putative"
147,Tb927.1.1980,0.364019,4.939533229687372,0.83809,"protein transport protein YIF1, putative"
148,Tb927.1.1990,7.106575,5.226654027556599,0.17648,"Pre-mRNA-splicing factor 38, putative"
149,Tb927.1.2100,-0.346044,6.725006999062356,0.8474,Calpain-like protein 1.1
150,Tb927.1.2110,1.847825,5.535095286680471,0.47152,Calpain-like protein 1.2
151,Tb927.1.2120,1.4113229999999999,6.292023351257005,0.54267,Calpain-like protein CALP1.3
152,Tb927.1.2190,2.20779,5.6404893873687145,0.42838999999999994,"Raptor N-terminal CASPase like domain containing protein, putative"
153,Tb927.1.220,35.776031,5.356836293762333,0.020030000000000003,"retrotransposon hot spot protein 1 (RHS1), putative"
154,Tb927.1.2210,27.219354,6.010889077717218,0.03203,"nucleosome assembly protein (NAP), putative"
155,Tb927.1.2230,-4.673976000000001,6.065422847465759,0.25934,small myristoylated protein 1-1
156,Tb927.1.2260,-0.746563,6.391310979867486,0.68912,small myristoylated protein 1-2
157,Tb927.1.2320,143.54435800000002,5.433224023617392,0.0006900000000000001,Cardiolipin-dependent protein 35kDa
158,Tb927.1.2390,1.735882,7.547500262687969,0.48922,beta tubulin
159,Tb927.1.240,2.1604259999999997,5.666322316772298,0.4334,"retrotransposon hot spot protein (RHS, pseudogene), putative"
160,Tb927.1.2400,-0.691292,7.476704131765967,0.70655,alpha tubulin
161,Tb927.1.2550,-7.84865,6.203525134891948,0.1604,"histone H3, putative"
162,Tb927.1.2570,-3.8139239999999996,6.4255717142742075,0.3018,coatomer beta subunit
163,Tb927.1.2580,-1.6993779999999998,5.633473505486063,0.4951,exosome-associated protein 1
164,Tb927.1.2600,-0.32662399999999997,5.703367050564041,0.8591200000000001,pumilio/PUF RNA binding protein 9
165,Tb927.1.2670,-0.36135700000000004,6.197834447248401,0.8396399999999999,paralyzed flagella 16
166,Tb927.1.2730,-13.435916,5.764854327861864,0.0904,"conserved protein, unknown function"
167,Tb927.1.2750,-92.26045,5.982114677855805,0.00237,"hypothetical protein, conserved"
168,Tb927.1.2770,-0.615742,5.138198454980942,0.73433,"hypothetical protein, conserved"
169,Tb927.1.2970,-0.349023,5.27731117917403,0.8466799999999999,"hypothetical protein, conserved"
170,Tb927.1.2980,5.028307,5.200910660665566,0.24404,"hypothetical protein, conserved"
171,Tb927.1.2990,-2.8467439999999997,6.065687994779864,0.36748000000000003,kinetoplast ribosomal PPR-repeat containing protein 2
172,Tb927.1.3000,6.957155,5.7617978311687,0.17974,"amidohydrolase, putative"
173,Tb927.1.3010,1.911763,5.906779884923215,0.46408999999999995,"mRNA processing protein, putative"
174,Tb927.1.3030,1.070602,5.76014719222209,0.6066600000000001,KREL2
175,Tb927.1.3040,-2.795041,4.732921026992397,0.37185999999999997,"hypothetical protein, conserved"
176,Tb927.1.3050,-0.654321,5.799215068477351,0.7196,"tRNA (Uracil-5-)-methyltransferase, putative"
177,Tb927.1.3070,-5.576829,5.813739067002989,0.22276999999999997,"hypothetical protein, conserved"
178,Tb927.1.3110,3.7877419999999997,6.177833623063015,0.30291,"soluble N-ethylmaleimide sensitive factor (NSF) attachment protein, putative"
179,Tb927.1.3150,-1.0637159999999999,5.501140085530744,0.60864,"hypothetical protein, conserved"
180,Tb927.1.3170,2.887275,5.993770750880938,0.36427,"CHORD, putative"
181,Tb927.1.3180,-2.15679,6.262610064620886,0.4334,"40S ribosomal protein S11, putative"
182,Tb927.1.320,-0.451187,4.852784868680548,0.7977,"retrotransposon hot spot protein (RHS, pseudogene), putative"
183,Tb927.1.3200,3.58035,6.061086643060432,0.31344,"Suppressor of G2 allele of SKP1, putative"
184,Tb927.1.3220,-1.516785,5.525212010631549,0.5230199999999999,"TBC1 domain family member 20/GTPase, putative"
185,Tb927.1.3230,0.36395900000000003,5.380797143867144,0.83809,"cell division cycle protein, putative"
186,Tb927.1.3250,-10.100693,5.7201766748378065,0.12479000000000001,"Domain of unknown function (DUF4456), putative"
187,Tb927.1.3260,0.469674,5.9346514373505235,0.79003,"hypothetical protein, conserved"
188,Tb927.1.3270,-0.936483,5.989822101173828,0.6409199999999999,"hypothetical protein, conserved"
189,Tb927.1.3280,0.664432,5.034951550957309,0.7169,"septum formation protein MAF homologue, putative"
190,Tb927.1.3290,-11.681661,5.5284230201427595,0.10649000000000002,"hypothetical protein, conserved"
191,Tb927.1.330,14.455282999999998,4.536226282300064,0.08292999999999999,"retrotransposon hot spot protein (RHS, pseudogene), putative"
192,Tb927.1.3300,-2.855649,5.885337468902582,0.36701,"Myotubularin-related protein, putative"
193,Tb927.1.3310,-0.922731,5.917152994580201,0.64354,"hypothetical protein, conserved"
194,Tb927.1.3390,0.564549,5.188146330894504,0.75422,"Eukaryotic protein of unknown function (DUF866), putative"
195,Tb927.1.3400,-2.0203889999999998,5.334793413510716,0.44964,"hypothetical protein, conserved"
196,Tb927.1.3410,0.851246,5.950828600682699,0.66095,"hypothetical protein, conserved"
197,Tb927.1.3450,2.614561,5.923115991722007,0.38987,"hypothetical protein, conserved"
198,Tb927.1.3560,-15.22835,5.071675852528354,0.07677,"Centrosomal protein of 164 kDa, putative"
199,Tb927.1.3800,-0.664842,5.612482924109427,0.7169,Present in the outer mitochondrial membrane proteome 18
200,Tb927.1.3820,-1.652265,5.148544045772326,0.5021100000000001,"ATP synthase subunit, putative"
201,Tb927.1.3830,-37.772797,6.2928406458294495,0.017480000000000002,"glucose-6-phosphate isomerase, glycosomal"
202,Tb927.1.3880,-62.721537,5.058442727769709,0.0059700000000000005,"Fusaric acid resistance protein-like, putative"
203,Tb927.1.3910,-11.817584,5.64106341885552,0.10534,Anaphase-promoting complex subunit CDC23
204,Tb927.1.3950,-0.350702,6.41563097299557,0.84562,alanine aminotransferase
205,Tb927.1.4010,-2.641667,5.584081206893358,0.38647,primase 2
206,Tb927.1.4040,-0.446597,4.638262565968299,0.79942,"hypothetical protein, conserved"
207,Tb927.1.4050,-1.0851030000000002,6.175784249132183,0.60339,"ser/thr protein phosphatase, putative"
208,Tb927.1.410,0.77007,5.511414069475367,0.68272,"retrotransposon hot spot protein (RHS, pseudogene), putative"
209,Tb927.1.4100,-195.677202,6.391860967473324,0.00033,cytochrome oxidase subunit IV
210,Tb927.1.4160,69.90463299999999,4.859274631145581,0.0044,"hypothetical protein, conserved"
211,Tb927.1.4180,-1.342729,5.873985777807011,0.55486,"leucine-rich repeat protein (LRRP), putative"
212,Tb927.1.420,-0.8349489999999999,5.371697594505485,0.6643899999999999,"retrotransposon hot spot protein 5 (RHS5), putative"
213,Tb927.1.4220,-0.672322,5.225009308152226,0.71432,"Ydr279p protein family (RNase H2 complex component), putative"
214,Tb927.1.4230,-3.805333,5.792841161759017,0.30196999999999996,"hypothetical protein, conserved"
215,Tb927.1.4250,2.450876,5.051920062484362,0.4038,"hypothetical protein, conserved"
216,Tb927.1.4280,-0.721201,5.553278475749782,0.69709,"hypothetical protein, conserved"
217,Tb927.1.4310,-0.487121,6.544722714912672,0.78287,Flagellum attachment zone protein 2
218,Tb927.1.4340,-1.170661,5.655670407856789,0.58715,"hypothetical protein, conserved"
219,Tb927.1.4400,2.008685,5.454166221128078,0.45081000000000004,"hypothetical protein, conserved"
220,Tb927.1.4410,1.528881,5.627669961090086,0.5204300000000001,SUMO-interacting motif-containing protein
221,Tb927.1.4420,9.908800999999999,6.262432103764311,0.12642,"ABC transporter, putative"
222,Tb927.1.4450,0.368105,5.041344910137541,0.83539,"calcium-activated potassium channel, putative"
223,Tb927.1.4470,8.571083999999999,4.722725213482716,0.1481,"hypothetical protein, conserved"
224,Tb927.1.4480,-9.126581,5.866596257779941,0.13868,"WD repeat and HMG-box DNA-binding protein, putative"
225,Tb927.1.4490,-23.679039000000003,5.88686338167531,0.04141,"acetyltransferase, putative"
226,Tb927.1.450,-35.623351,5.689902610542432,0.020130000000000002,"retrotransposon hot spot protein (RHS, pseudogene), putative"
227,Tb927.1.4500,0.512894,5.129834847617477,0.77166,"SNARE associated Golgi protein, putative"
228,Tb927.1.4680,0.893049,5.696354641065905,0.65136,Kinetochore interacting protein 6
229,Tb927.1.4690,7.0452449999999995,6.049818639702361,0.17814000000000002,Protein arginine N-methyltransferase 1 catalytic subunit
230,Tb927.1.4720,7.1609169999999995,5.799489424898759,0.17535,"SET domain containing protein, putative"
231,Tb927.1.4730,0.973126,4.982153143173733,0.63098,"Ribonuclease H2 non-catalytic subunit (Ylr154p-like), putative"
232,Tb927.1.4740,-10.808786999999999,5.608926982504183,0.11681,"FAM91 N-terminus/FAM91 C-terminus, putative"
233,Tb927.1.4760,-1.307177,5.712538588826109,0.56187,"Vacuolar sorting protein 39 domain 1/Vacuolar sorting protein 39 domain 2, putative"
234,Tb927.1.4780,1.201534,5.314151737613036,0.58003,Alpha/beta hydrolase domain-containing protein
235,Tb927.1.4800,-39.761321,4.493239105819268,0.01624,"hypothetical protein, conserved"
236,Tb927.1.4830,2.0876360000000003,5.810099385660423,0.44193999999999994,phospholipase A1
237,Tb927.1.5000,-0.585479,5.598404173891646,0.7460899999999999,"hypothetical protein, conserved"
238,Tb927.1.5030,-0.7806960000000001,5.824472089647564,0.6795,"leucine-rich repeat protein (LRRP), putative"
239,Tb927.1.530,-2.217136,4.956832335668946,0.42736,"hypothetical protein, conserved"
240,Tb927.1.540,0.704661,6.07392353807762,0.70262,"DNA-directed RNA polymerase III, putative"
241,Tb927.1.560,-2.033457,5.507849127940338,0.44772,"WD domain, G-beta repeat, putative"
242,Tb927.1.570,1.585835,4.955761809724137,0.51153,"Histone-lysine N-methyltransferase, H3 lysine-76 specific"
243,Tb927.1.600,86.166985,5.345640303581336,0.00282,"phosphate-repressible phosphate permease, putative"
244,Tb927.1.610,-17.053756,4.840589699442921,0.06629,"hypothetical protein, conserved"
245,Tb927.1.630,10.570209,5.214419939295737,0.11988,histone chaperone ASF1A
246,Tb927.1.640,3.582439,5.724586320139041,0.31335,BRCA2
247,Tb927.1.650,7.927561999999999,4.565559767043713,0.15907000000000002,"conserved protein, unknown function"
248,Tb927.1.670,1.5388950000000001,5.951327317127866,0.51832,"conserved protein, unknown function"
249,Tb927.1.690,-4.172926,5.238389888087512,0.28481999999999996,"hypothetical protein, conserved"
250,Tb927.1.700,0.584446,5.388223796046543,0.7461899999999999,phosphoglycerate kinase
251,Tb927.1.710,5.391864,6.834334217692102,0.23075,phosphoglycerate kinase
252,Tb927.1.720,3.204768,6.178214105280843,0.34033,phosphoglycerate kinase
253,Tb927.1.730,0.372019,5.520644643792246,0.8332200000000001,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
254,Tb927.1.740,9.72345,6.139841320021639,0.12963,phosphatidylinositol-4-phosphate 5-kinase related
255,Tb927.1.750,-6.293668,6.028897664144959,0.19805999999999999,Metal-binding domain-containing protein
256,Tb927.1.780,-2.762866,5.5937644137354035,0.37468,leucine-rich repeat-containing protein
257,Tb927.1.790,-0.636263,5.376722913865785,0.72647,"hypothetical transmembrane protein, conserved"
258,Tb927.1.840,-1.261501,5.644794938928195,0.57005,"transmembrane protein, putative"
259,Tb927.1.860,1.17377,5.764406299787539,0.5868,"transmembrane protein, putative"
260,Tb927.1.870,1.653401,5.514470715002462,0.5020899999999999,deoxyhypusine synthase
261,Tb927.1.880,-0.914718,6.635230334448007,0.64542,"Midasin, putative"
262,Tb927.1.90,3.842687,5.68585992225555,0.30082,"retrotransposon hot spot protein (RHS, pseudogene), putative"
263,Tb927.1.990,-12.663736,5.910348481571174,0.09759,Enkuring domain-containig protein
264,Tb927.10.10000,62.448218000000004,5.348164619766874,0.00604,"hypothetical protein, conserved"
265,Tb927.10.10010,-0.674384,6.0867405613587495,0.71377,"mRNA turnover protein 4 homolog, putative"
266,Tb927.10.10030,-69.929496,5.611701008696181,0.0044,"hypothetical protein, conserved"
267,Tb927.10.10050,0.696153,5.417119464631825,0.70518,"hypothetical protein, conserved"
268,Tb927.10.10070,1.542578,5.639448636265077,0.5180100000000001,"hypothetical protein, conserved"
269,Tb927.10.10080,51.109821000000004,5.383233524279857,0.00944,"hypothetical protein, conserved"
270,Tb927.10.10090,-8.019612,5.815733110300564,0.15733,Component of motile flagella 14
271,Tb927.10.10120,-0.5994510000000001,5.670678076444266,0.74058,"hypothetical protein, conserved"
272,Tb927.10.10130,3.8109910000000005,5.909494517661843,0.3018,RNA editing mediator complex protein 1
273,Tb927.10.10140,-0.684816,6.243199328115247,0.70917,"paraflagellar rod component, putative"
274,Tb927.10.10160,2.10606,5.837929805948942,0.43915,Kinetoplast polyadenylation factor 4
275,Tb927.10.10170,-0.476047,5.710404260250205,0.78622,"pre-mRNA splicing factor 46, putative"
276,Tb927.10.10180,1.8860830000000002,4.995814139694846,0.46786000000000005,"Miro-like protein, putative"
277,Tb927.10.10200,-3.6612339999999994,5.095946548522801,0.30906999999999996,"hypothetical protein, conserved"
278,Tb927.10.10230,-370.86759,4.707044446851801,0.0,procyclin-associated gene 5 (PAG5) protein
279,Tb927.10.10280,6.072983,6.572674150739064,0.20688,Microtubule-associated repetitive protein 2
